NUTR_NIAC,NUTR_FDFE,NUTR_VB2,NUTR_ATOC,NUTR_CARB,NUTR_PHOS,NUTR_FIBE,NUTR_VK,NUTR_PROT,NUTR_CALC,NUTR_COPP,FoodCode,Desc,kcal_per_100g,core_score_per_100kcal_x,core_score_per_100g,core_score_per_100kcal_y,core_score_per_100kcal,tags,multiplier,guarded_score_per_100kcal
-1.085377985399217,-0.0468589835335862,-0.0106122282820259,-0.0326445296733116,-0.0117521787225816,-16.86910955153446,-0.0,-0.0151670102824868,-0.5982593401560267,-0.197640224591142,-0.0017007567983144,26137124,"Salmon, baked or broiled, made with cooking spray",164.0,-18.86912278897315,-30.945361373915983,-18.86912278897316,-18.86912278897315,uncategorized,1.0,-18.86912278897315
-1.197707217971688,-0.9106610537137678,-0.0736884753800395,-0.2335347824183451,-2.2387409428409852,-8.833962662084899,-0.0633233668458485,-0.031871845562975,-0.0779945008064368,-5.196512646074497,-0.0019571206540597,53800000,"Baby Toddler snack, NFS",359.0,-18.85995461435354,-67.70723706552926,-18.859954614353548,-18.85995461435354,uncategorized,1.0,-18.85995461435354
-0.0800069136329458,-0.1570807435434056,-0.021278919320518,-0.0303039784891874,-0.9491325623422356,-10.503407833974286,-0.0,-0.2722049090698386,-0.2454374786443677,-6.591322207119263,-0.006928136601875,11320000,"Soy milk, sweetened",53.0,-18.85710368273792,-9.994264951851106,-18.857103682737932,-18.85710368273792,uncategorized,1.0,-18.85710368273792
-0.4352446592305056,-0.0080050763536543,-0.0341119465897441,-0.0053537028664231,-1.4672007526207056,-10.9649212084974,-0.0,-0.0124369484316391,-0.1611718105731379,-5.76231054807952,-0.0010592054997097,92102503,"Coffee, Iced Latte, flavored",40.0,-18.85181585874244,-7.54072634349698,-18.85181585874245,-18.851815858742437,tea_coffee,1.0,-18.851815858742437
-0.013167888796814,-0.0131230759895972,-0.0239662388218342,-0.0140424993217655,-0.7045912790856655,-11.891339519934128,-0.0,-0.0244661280622409,-0.1938626880499477,-5.963046776188848,-0.0005788008195135,11111100,"Milk, low sodium, whole",61.0,-18.842184895070353,-11.493732785992922,-18.842184895070364,-18.842184895070353,uncategorized,1.0,-18.842184895070353
-0.3875019822673032,-0.0074465826545621,-0.0297892651756664,-0.0,-2.0080373839663226,-10.984536452161976,-0.0,-0.0,-0.1428301169796351,-5.276534368154212,-0.0033664670921007,92102601,"Coffee, Iced Cafe Mocha, nonfat",43.0,-18.840042618451776,-8.10121832593427,-18.840042618451783,-18.840042618451776,tea_coffee,1.0,-18.840042618451776
-1.0589842843717316,-2.080494586346655,-0.0501667381995184,-0.1316348591383414,-2.0714123672162725,-5.7172368712030455,-0.0292952173938912,-0.0076929577927665,-0.064004665822676,-7.592735226045502,-0.0021748291617751,57805090,"Baby Toddler cereal, rice with fruit, dry",388.0,-18.805832602692178,-72.96663049844568,-18.805832602692185,-18.805832602692178,cereal_fortified,1.0,-18.805832602692178
-0.2790489158039075,-0.0581190474991341,-0.0038145872619227,-0.176745532987393,-0.3234263979954319,-15.771462012222289,-0.0091591815864865,-0.1908134553895325,-0.4039419942385852,-1.578715218651923,-0.005005834210957,26319110,"Shrimp, NFS",146.0,-18.80025217784756,-27.448368179657457,-18.800252177847575,-18.80025217784756,uncategorized,1.0,-18.80025217784756
-0.2790489158039075,-0.0581190474991341,-0.0038145872619227,-0.176745532987393,-0.3234263979954319,-15.771462012222289,-0.0091591815864865,-0.1908134553895325,-0.4039419942385852,-1.578715218651923,-0.005005834210957,26300000,"Shellfish, NFS",146.0,-18.80025217784756,-27.448368179657457,-18.800252177847575,-18.80025217784756,uncategorized,1.0,-18.80025217784756
-0.0471749867064416,-0.6024159154275458,-0.0969907301859897,-0.3230369865163774,-0.3887381694066159,-11.579642997239755,-0.0,-0.0168636588903582,-0.724796307902869,-5.005396874391109,-0.0014960529656917,33001040,"Egg substitute, omelet, scrambled, or fried, made with cooking spray",59.0,-18.786552679632752,-11.084066080983332,-18.786552679632766,-18.786552679632752,uncategorized,1.0,-18.786552679632752
-0.7854447031642027,-0.1395479526515416,-0.0090312930849846,-0.0911576434012583,-0.0065113422652141,-15.843285322049258,-0.0,-0.0033613374139565,-0.6281396167707296,-1.2653722487336785,-0.0015267827022843,26123121,"Mullet, baked or broiled, no added fat",148.0,-18.77337824223711,-27.784599798510932,-18.77337824223712,-18.77337824223711,uncategorized,1.0,-18.77337824223711
-0.0196140297078124,-0.011207106895116,-0.0274287897068554,-0.0074951840129923,-1.304820899210795,-11.133612304012743,-0.0,-0.014924338117967,-0.1846323226447308,-6.050426075483496,-0.0004589890498742,11421000,"Yogurt, vanilla, whole milk",100.0,-18.754620038842383,-18.754620038842393,-18.754620038842393,-18.754620038842383,uncategorized,1.0,-18.754620038842383
-0.2521803819575891,-0.1309921585143434,-0.0145561182108369,-0.0097340052116783,-2.2033198345072846,-9.968110189543092,-0.6078365961941073,-0.0226126335120712,-0.121377372136844,-5.40216613882455,-0.0003209713635484,75234013,"Turnip, cooked, from canned, fat not added in cooking",22.0,-18.73320639997595,-4.12130540799471,-18.73320639997596,-18.73320639997595,uncategorized,1.0,-18.73320639997595
-0.2521803819575891,-0.1309921585143434,-0.0145561182108369,-0.0097340052116783,-2.2033198345072846,-9.968110189543092,-0.6078365961941073,-0.0226126335120712,-0.121377372136844,-5.40216613882455,-0.0003209713635484,75234011,"Turnip, cooked, from fresh, fat not added in cooking",22.0,-18.73320639997595,-4.12130540799471,-18.73320639997596,-18.73320639997595,uncategorized,1.0,-18.73320639997595
-0.1054872185966385,-0.128709070784246,-0.0079171384642063,-0.1196710052494577,-1.1639726502647925,-7.1114873599606065,-0.4064162339258639,-6.984200060434234,-0.1510927287888333,-2.5421958300350824,-0.0043614344105695,75213020,"Cabbage, savoy, cooked",51.0,-18.72551073091453,-9.550010472766417,-18.72551073091454,-18.72551073091453,uncategorized,1.0,-18.72551073091453
-0.0016924857849502,-0.0,-0.0080829568004735,-0.0132944299367553,-0.0957211013270139,-11.038511283722212,-0.0,-0.0166938905122673,-0.2416841097351848,-7.275400482264829,-0.0,14133000,Queso Fresco,298.0,-18.691080740083688,-55.69942060544943,-18.6910807400837,-18.691080740083684,uncategorized,1.0,-18.691080740083684
-0.0016924857849502,-0.0,-0.0080829568004735,-0.0132944299367553,-0.0957211013270139,-11.038511283722212,-0.0,-0.0166938905122673,-0.2416841097351848,-7.275400482264829,-0.0,14203510,Puerto Rican white cheese,298.0,-18.691080740083688,-55.69942060544943,-18.6910807400837,-18.691080740083684,uncategorized,1.0,-18.691080740083684
-0.0432116317142856,-0.0231472087334582,-0.0432794798138872,-0.0025800977669508,-1.255104369068774,-12.499400450835775,-0.0080556657326929,-0.0,-0.4232957511595069,-4.382480160813491,-0.0011059977105402,11434020,"Yogurt, Greek, nonfat milk, fruit",83.0,-18.68166081334936,-15.505778475079978,-18.68166081334937,-18.68166081334936,uncategorized,1.0,-18.68166081334936
-0.2260445858500361,-0.1046924768338791,-0.0058840837773258,-0.4802504240871374,-0.398543972554527,-16.737090433305063,-0.1279099619817164,-0.0233598335759483,-0.1267149609239798,-0.4384366721364852,-0.0111017017013056,43102100,"Sunflower seeds, plain, salted",575.0,-18.68002910672741,-107.41016736368262,-18.680029106727417,-18.68002910672741,uncategorized,1.0,-18.68002910672741
-0.2260219230934634,-0.1045336431061389,-0.0058850823066674,-0.4801774735864026,-0.3985523235723076,-16.73867829211538,-0.1275203580675266,-0.0230788733782995,-0.1266984321917386,-0.4331633788290017,-0.0111016383990196,43102400,"Sunflower seeds, NFS",582.0,-18.675411418645947,-108.69089445651946,-18.67541141864595,-18.675411418645947,uncategorized,1.0,-18.675411418645947
-0.2260219230934634,-0.1045336431061389,-0.0058850823066674,-0.4801774735864026,-0.3985523235723076,-16.73867829211538,-0.1275203580675266,-0.0230788733782995,-0.1266984321917386,-0.4331633788290017,-0.0111016383990196,43102000,"Sunflower seeds, plain, unsalted",582.0,-18.675411418645947,-108.69089445651946,-18.67541141864595,-18.675411418645947,uncategorized,1.0,-18.675411418645947
-0.0335699059181331,-0.0,-0.0240125503944368,-0.0046553937968896,-1.458087704467782,-11.490552882929272,-0.0,-0.0144196503555236,-0.1653044211006543,-5.480458401706066,-0.0026608060862273,11514330,"Hot chocolate / cocoa, reduced sugar, made with whole or reduced fat (2%) milk",69.0,-18.673721716754983,-12.884867984560946,-18.673721716754994,-18.673721716754983,uncategorized,1.0,-18.673721716754983
-0.1637249538635327,-0.1412660532997822,-0.0188373294493184,-0.0,-1.933026008475459,-11.90760674225962,-0.62928965253037,-0.0877902242233353,-0.1481007935652921,-3.6014440925497,-0.0209764226413106,75227100,"Radish, daikon, cooked, fat not added in cooking",17.0,-18.65206227285772,-3.1708505863858143,-18.65206227285773,-18.65206227285772,uncategorized,1.0,-18.65206227285772
-0.2260219230934634,-0.1045336431061389,-0.0058850823066674,-0.4801774735864026,-0.3985523235723076,-16.73867829211538,-0.1033948849196162,-0.0230788733782995,-0.1266984321917386,-0.4331633788290017,-0.0111016383990196,43102200,"Sunflower seeds, hulled, dry roasted",582.0,-18.651285945498035,-108.5504842027986,-18.65128594549804,-18.651285945498035,uncategorized,1.0,-18.651285945498035
-0.2057701737326994,-0.134430075318264,-0.0053292414798896,-0.3640517949167714,-0.3610471927348161,-16.86910955153446,-0.1152793544506065,-0.0274470586077554,-0.144433093661951,-0.40981950018669,-0.0102937729885585,43107000,Mixed seeds,580.0,-18.647010809612464,-108.15266269575233,-18.647010809612468,-18.64701080961246,uncategorized,1.0,-18.64701080961246
-0.4627173887393555,-0.5863590959683104,-0.2612603526670639,-0.0054560029211955,-0.0,-16.22443020561595,-0.0,-0.0,-0.6572490824261685,-0.435843552601556,-0.0125935261111986,25130000,Kidney,157.0,-18.6459092070508,-29.27407745506976,-18.645909207050806,-18.6459092070508,uncategorized,1.0,-18.6459092070508
-0.7094436277293877,-2.052791122391888,-0.0396219961474448,-0.1423857145325295,-1.7787047519805224,-7.46996473492151,-0.1173641938396068,-0.0304308312689043,-0.1339209303515939,-6.158852530610258,-0.0043851858897557,57801000,"Baby Toddler cereal, barley, dry",376.0,-18.637865619663405,-70.07837472993442,-18.637865619663415,-18.6378656196634,cereal_fortified,1.0,-18.6378656196634
-0.0214567892556507,-0.0670695586387254,-0.0402645150038898,-0.0289389344130978,-0.8477767629308831,-12.195910283879646,-0.0,-0.0134453496558261,-0.2443481151820482,-5.158825321760381,-0.0008111033105885,11531500,"Eggnog, lowfat / light",74.0,-18.61884673403074,-13.777946583182754,-18.61884673403075,-18.61884673403074,uncategorized,1.0,-18.61884673403074
-0.1518767517747799,-0.3689296058640689,-0.0133178850927128,-0.0543129276303793,-0.7402169380918816,-13.201911822940014,-0.4166763913040764,-0.1081473776664276,-0.234964478153104,-3.288275041023639,-0.0037865317380928,75506010,Mustard,69.0,-18.582415751279175,-12.821866868382635,-18.582415751279186,-18.582415751279175,uncategorized,1.0,-18.582415751279175
-0.0309627866229003,-0.0,-0.0238411703870171,-0.0029335358172181,-1.774224811860655,-11.207559085608512,-0.0,-0.0068147662639118,-0.1531112604293732,-5.377498713533114,-0.0020313530131419,11513600,"Chocolate milk, made from syrup with low fat milk",73.0,-18.57897748353584,-13.562653562981172,-18.57897748353585,-18.57897748353584,uncategorized,1.0,-18.57897748353584
-0.1949577113076279,-0.4252826093827724,-0.0114767821147796,-0.068615933378446,-1.4059249838633254,-12.205040502402197,-0.0397371211465398,-0.0591317444811785,-0.1656001356285624,-3.992298490190752,-0.0024541453869243,53720700,Nutrition bar (Tiger's Milk),387.0,-18.570520159283102,-71.86791301642565,-18.570520159283113,-18.570520159283102,uncategorized,1.0,-18.570520159283102
-1.1602844846634528,-0.0509413949778002,-0.0680340307680425,-0.0024335013029195,-1.7849956909775715,-14.56877643087067,-0.6382284260038128,-0.0,-0.2080754950917327,-0.0818510021034022,-0.0040121420443551,75219100,"Mushroom, Asian, cooked, from dried",44.0,-18.56763259880376,-8.169758343473656,-18.56763259880377,-18.56763259880376,uncategorized,1.0,-18.56763259880376
-0.5355379942354435,-0.1082376521057486,-0.0136290904742007,-0.0346859622331638,-0.8890274918167045,-15.324754451746095,-0.0282515601047965,-0.0280269260431305,-0.4921522743061733,-1.0905781407016697,-0.001342654858787,26117131,"Haddock, coated, baked or broiled, no added fat",142.0,-18.54622419862591,-26.335638362048808,-18.54622419862592,-18.54622419862591,uncategorized,1.0,-18.54622419862591
-0.030456567869274,-0.0678691256070692,-0.0283005058220148,-0.005819242246112,-1.1658416774947138,-10.72655335613876,-0.0363380573811694,-0.0324442132999282,-0.1824430065659395,-6.263381030521217,-0.0023409976624019,11512510,"Hot chocolate, Puerto Rican style, made with low fat milk",92.0,-18.5417877806086,-17.058444758159922,-18.54178778060861,-18.5417877806086,uncategorized,1.0,-18.5417877806086
-0.1442019115328718,-0.2250457091309522,-0.0036342857828759,-0.0103863724039954,-0.2471232389305051,-17.25587925906523,-0.0754703639718962,-0.0386049898407142,-0.1984056727007853,-0.3302911689816303,-0.0078459666645166,43101100,"Pumpkin seeds, salted",567.0,-18.536888939005976,-105.10416028416392,-18.536888939005983,-18.536888939005973,uncategorized,1.0,-18.536888939005973
-0.028279487277137,-0.0,-0.0375154061134373,-0.0178456762214103,-0.4457013780539089,-11.128926440248428,-0.0,-0.0414564947721305,-0.1764306802131983,-6.6526675598487515,-0.000441335624879,12120105,"Cream, half and half, low fat",72.0,-18.52926445837328,-13.341070410028774,-18.52926445837329,-18.529264458373277,uncategorized,1.0,-18.529264458373277
-0.144168162610933,-0.2250904744738341,-0.0036384782681231,-0.0104462494954597,-0.24696364144168,-17.25116255531486,-0.075714837330799,-0.0390008835835374,-0.1983121385276142,-0.3262632278964885,-0.0078425494316488,43101050,"Pumpkin seeds, NFS",574.0,-18.528603198374984,-106.3541823586724,-18.528603198374988,-18.52860319837498,uncategorized,1.0,-18.52860319837498
-0.144168162610933,-0.2250904744738341,-0.0036384782681231,-0.0104462494954597,-0.24696364144168,-17.25116255531486,-0.075714837330799,-0.0390008835835374,-0.1983121385276142,-0.3262632278964885,-0.0078425494316488,43101150,"Pumpkin seeds, unsalted",574.0,-18.528603198374984,-106.3541823586724,-18.528603198374988,-18.52860319837498,uncategorized,1.0,-18.52860319837498
-0.2253278412861791,-0.0,-0.0237855409894474,-0.0111535476383814,-1.208613646794834,-11.948952599003578,-0.0557183546511265,-0.0414564947721305,-0.1970937328507801,-4.801925456732933,-0.0019860103119557,58404050,"Chicken or turkey rice soup, reduced sodium, canned, prepared with milk",48.0,-18.516013225031347,-8.88768634801505,-18.51601322503135,-18.516013225031347,uncategorized,1.0,-18.516013225031347
-0.0618543983217044,-0.5937540076882678,-0.0129089674890233,-0.042545983044422,-0.4403564716050792,-12.400471259737254,-0.0,-0.1515495702928217,-0.3157878650674752,-4.483917148340024,-0.008885167547234,41420050,Soybean curd cheese,151.0,-18.512030839133303,-27.953166567091305,-18.512030839133313,-18.512030839133303,uncategorized,1.0,-18.512030839133303
-0.2559747627046362,-0.0050031727210339,-0.0289342404109436,-0.0033460642915144,-1.5403801005038813,-11.07035314319449,-0.0,-0.0155461855395489,-0.152588696400604,-5.40216613882455,-0.0020411772650656,92101965,"Coffee, Cafe Mocha, decaffeinated",64.0,-18.47633368185627,-11.82485355638802,-18.47633368185628,-18.476333681856268,tea_coffee,1.0,-18.476333681856268
-0.1853438739459794,-0.1172268808399548,-0.0124601230019957,-0.0195999969347015,-0.9692320576717894,-10.35019941975504,-0.0725282989357036,-0.0758864650066119,-0.1761235631335785,-6.49480765164895,-0.0014840845419661,14640004,"Cheese sandwich, American cheese, on wheat bread",295.0,-18.47489241541627,-54.50093262547803,-18.474892415416285,-18.47489241541627,uncategorized,1.0,-18.47489241541627
-0.2559747627046362,-0.0050031727210339,-0.0289342404109436,-0.0033460642915144,-1.5388743526050506,-11.07035314319449,-0.0,-0.0155461855395489,-0.152588696400604,-5.40216613882455,-0.0020411772650656,92101950,"Coffee, Cafe Mocha",64.0,-18.47482793395744,-11.823889877732768,-18.47482793395745,-18.47482793395744,tea_coffee,1.0,-18.47482793395744
-0.3375622093918672,-0.1223417329520755,-0.0172727030286921,-0.0227279838668905,-0.8900390598975559,-11.060406734260804,-0.0283848221807625,-0.1642615830593853,-0.2249243755905129,-5.589033520985148,-0.0011657922166616,27520320,"Ham and cheese sandwich, with lettuce and spread",212.0,-18.458120517430356,-39.131215496952365,-18.45812051743037,-18.458120517430356,uncategorized,1.0,-18.458120517430356
-0.7022567027501785,-1.2037708802487708,-0.0465154977281252,-0.1129778900633649,-1.8889550783768183,-7.039365263986185,-0.1122745792970068,-0.0187021780926904,-0.0636742304528836,-7.220940536440501,-0.0029555107510698,57803000,"Mixed cereal, baby food, dry, instant",399.0,-18.41238834818759,-73.46542950926855,-18.4123883481876,-18.41238834818759,cereal_fortified,1.0,-18.41238834818759
-1.3379413553325334,-0.436249798601833,-0.0475632949299541,-0.0445543057339909,-0.0,-15.567131297556967,-0.0,-0.0400653372294416,-0.7670398228459891,-0.1450245943308603,-0.0053315713072638,23321200,"Venison, steak",149.0,-18.390901377868836,-27.402443053024577,-18.39090137786884,-18.390901377868836,uncategorized,1.0,-18.390901377868836
-0.0403095347378602,-0.0505583769704483,-0.0335257047579117,-0.005635476701498,-1.538081853710929,-11.320060356950757,-0.0615834446144029,-0.0130915246648833,-0.1500790138940151,-5.165229027472596,-0.0034842286174662,11511200,"Chocolate milk, reduced fat (2%)",76.0,-18.38163854309277,-13.970045292750513,-18.381638543092777,-18.38163854309277,uncategorized,1.0,-18.38163854309277
-0.4515693796084365,-0.6821717240505425,-0.0169500355725436,-0.0093107875937793,-1.8100399089944883,-9.534714094345563,-0.5814089180987113,-0.0216294755332855,-0.2521030636183892,-5.010704824416973,-0.0096710067364802,75234012,"Turnip, cooked, from frozen, fat not added in cooking",23.0,-18.380273218569194,-4.227462840270917,-18.380273218569204,-18.38027321856919,uncategorized,1.0,-18.38027321856919
-0.4515693796084365,-0.6821717240505425,-0.0169500355725436,-0.0093107875937793,-1.8100399089944883,-9.534714094345563,-0.5814089180987113,-0.0216294755332855,-0.2521030636183892,-5.010704824416973,-0.0096710067364802,75234010,"Turnip, cooked, NS as to form, fat not added in cooking",23.0,-18.380273218569194,-4.227462840270917,-18.380273218569204,-18.38027321856919,uncategorized,1.0,-18.38027321856919
-0.1550044900921351,-0.6676574320494671,-0.0266615301179068,-0.0,-0.5741064329159034,-15.792357878032265,-0.0142259628896493,-0.0,-0.146095560383557,-0.9961441107052362,-0.0073618538277698,41601200,"Liquid from stewed kidney beans, Puerto Rican style",47.0,-18.37961525101389,-8.638419167976531,-18.3796152510139,-18.37961525101389,uncategorized,1.0,-18.37961525101389
-0.3069295705728922,-0.0481606219650748,-0.0163003826411918,-0.0922752038765609,-0.0,-16.800535935471313,-0.0,-0.0040445360753298,-0.7220050512613945,-0.3806404325459033,-0.0006889141461526,26141160,"Fish, bass, steamed",123.0,-18.371580648555813,-22.59704419772366,-18.37158064855582,-18.371580648555813,uncategorized,1.0,-18.371580648555813
-0.2214917640474063,-0.102498861247849,-0.0057706564795665,-0.470597091468303,-0.4405388138293463,-16.407961054093924,-0.1249977903284531,-0.0228120394513311,-0.1241296935004913,-0.431919220975978,-0.010878495049929,43102300,"Sunflower seeds, flavored",567.0,-18.36359548047258,-104.12158637427956,-18.363595480472583,-18.36359548047258,uncategorized,1.0,-18.36359548047258
-0.0428948797842812,-0.0118593723757841,-0.0426291899937341,-0.0052876077693067,-0.973196469130724,-12.495636704840342,-0.0,-0.0061417029292045,-0.4271541593683575,-4.357302729257662,-0.0006974192590681,11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",81.0,-18.362800234708462,-14.873868190113864,-18.362800234708473,-18.362800234708462,uncategorized,1.0,-18.362800234708462
-0.0428948797842812,-0.0118593723757841,-0.0426291899937341,-0.0052876077693067,-0.973196469130724,-12.495636704840342,-0.0,-0.0061417029292045,-0.4271541593683575,-4.357302729257662,-0.0006974192590681,11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",81.0,-18.362800234708462,-14.873868190113864,-18.362800234708473,-18.362800234708462,uncategorized,1.0,-18.362800234708462
-0.4801190443502751,-0.3414462988387184,-0.0291982582262125,-0.0235632229719593,-1.5091394863310523,-12.119554435083012,-0.056259309550652,-0.201245120253061,-0.0916025992955082,-3.4848925037940464,-0.0004227681066802,55200020,"Waffle, plain, frozen",309.0,-18.337443046801177,-56.66269901461566,-18.337443046801187,-18.337443046801177,uncategorized,1.0,-18.337443046801177
-0.4801190443502751,-0.3414462988387184,-0.0291982582262125,-0.0235632229719593,-1.5091394863310523,-12.119554435083012,-0.056259309550652,-0.201245120253061,-0.0916025992955082,-3.4848925037940464,-0.0004227681066802,55200010,"Waffle, NFS",309.0,-18.337443046801177,-56.66269901461566,-18.337443046801187,-18.337443046801177,uncategorized,1.0,-18.337443046801177
-0.0205480311224702,-0.2241421379023211,-0.0104424326295134,-0.0963666515956159,-2.3272839524328433,-0.8434554775767231,-0.8692063325575735,-0.5472257309921238,-0.0629428372652491,-13.32534314243389,-0.0031776164991292,75503085,"Ginger root, pickled",20.0,-18.330134343007455,-3.6660268686014934,-18.33013434300747,-18.330134343007455,pickled_veg,1.0,-18.330134343007455
-0.0038318006755189,-0.0287361715259386,-0.0128522247747858,-0.0076873682184536,-0.0247097091090178,-11.462343669632393,-0.0,-0.0344407802722315,-0.2445331673086602,-6.510302782685996,-0.0002715911537717,14502000,Imitation cheese,390.0,-18.329709265356765,-71.48586613489142,-18.329709265356776,-18.32970926535677,uncategorized,1.0,-18.32970926535677
-0.1569961928458399,-0.0989391459440422,-0.0071180626912788,-0.0403031564101515,-0.8169612869521392,-15.968791906930097,-0.0225377614319163,-0.2012270308040495,-0.2831034662151656,-0.7283819513021864,-0.001031436067133,26317160,"Scallops, coated, baked or broiled, fat added",178.0,-18.325391397593997,-32.61919668771733,-18.325391397594004,-18.325391397594,uncategorized,1.0,-18.325391397594
-0.1303184406262316,-0.1157490770055422,-0.0065853178744679,-0.657094679517404,-0.37261156112688,-16.22796940810621,-0.1197191674260691,-0.0260503649581631,-0.1292622149407143,-0.5292662771145674,-0.0107590468551598,43102110,"Sunflower seeds, hulled, roasted, without salt",592.0,-18.325385555551406,-108.4862824888644,-18.325385555551417,-18.325385555551406,uncategorized,1.0,-18.325385555551406
-0.5202211652961586,-0.0558844952990962,-0.0169443246441162,-0.0464661003500873,-0.2727392420523665,-10.742121648382794,-0.0567696443615251,-3.0224131282926905,-0.3940675060345787,-3.1937334405629416,-0.0015321840561839,27446315,"Chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",106.0,-18.32289287933254,-19.422266452092504,-18.322892879332553,-18.32289287933254,leafy_green,1.0,-18.32289287933254
-0.1980082999074403,-0.322666154562682,-0.0132806322672787,-0.1466090938805098,-1.0600465207768646,-9.08336668159548,-0.0,-0.4515568969025916,-0.1079858466835043,-6.925854024134039,-0.0026615933069629,11720620,"Infant formula, NS as to form (Gerber Graduates Soy)",65.0,-18.31203574401735,-11.902823233611286,-18.312035744017365,-18.31203574401735,uncategorized,1.0,-18.31203574401735
-0.0452507581929007,-0.0938526193187059,-0.0193245017626629,-0.0092305221834881,-1.3483193598909493,-12.288273768143636,-0.0979874512830155,-0.0214430145373089,-0.1828433517214133,-4.191335797363875,-0.0019175271977504,56203066,"Oatmeal, regular or quick, made with milk, no added fat",116.0,-18.299778671595707,-21.22774325905103,-18.29977867159572,-18.299778671595707,uncategorized,1.0,-18.299778671595707
-0.248070775733095,-0.1056670078682371,-0.0289603464925174,-0.0085659245862769,-1.0504097342243477,-11.808376686074125,-0.0534896204650814,-0.0099495587453113,-0.2174388923708607,-4.753906202165604,-0.000988591799729,58403050,"Chicken or turkey noodle soup, cream of, home recipe, canned, or ready-to-serve",50.0,-18.285823340525184,-9.142911670262595,-18.28582334052519,-18.285823340525187,uncategorized,1.0,-18.285823340525187
-0.4911039696426167,-1.2868375428723888,-0.030691020631545,-0.0895162145944939,-1.9403099806008592,-11.744890789912434,-0.1833313604649968,-0.028083431942411,-0.1269521546666315,-2.3428749204221164,-0.0030086751201432,57327450,Cereal (Quaker Toasted Oat Bran),372.0,-18.267600060870635,-67.9554722264388,-18.267600060870645,-18.267600060870635,cereal_fortified,1.0,-18.267600060870635
-0.4014609499413471,-0.2134687027641153,-0.0138637424653939,-0.0562825173136788,-0.9006688970236997,-11.60652409314978,-0.0285735152057059,-0.0318896113631773,-0.2913205133203839,-4.709580736411146,-0.0023839667942185,27550510,Sardine sandwich,234.0,-18.256017245752645,-42.719080355061216,-18.256017245752655,-18.256017245752645,uncategorized,1.0,-18.256017245752645
-0.1003036301828092,-0.1357382512141385,-0.013923243506018,-0.0721586038517897,-2.013250408036693,-7.1510355707591735,-0.2761692360968878,-5.40736888332138,-0.105319371972156,-2.975105989497578,-0.0013815723909257,75141035,"Cabbage salad or coleslaw, made with light creamy dressing",46.0,-18.25175476082955,-8.395807189981598,-18.25175476082956,-18.25175476082955,uncategorized,1.0,-18.25175476082955
-0.3419257352790499,-0.3619686699043695,-0.0163446771592385,-0.3398437471729453,-2.245790257456124,-7.334395457188896,-0.5232680262888403,-2.119688602261981,-0.0978557944308221,-4.854120298653944,-0.0158113284739281,73103010,"Carrots, canned, reduced sodium, cooked, no added fat",23.0,-18.251012594270136,-4.197732896682134,-18.251012594270147,-18.251012594270136,uncategorized,1.0,-18.251012594270136
-0.4672129803776546,-0.3602284359144446,-0.0295868924502882,-0.1776455951131304,-1.3009661845897882,-10.543193469709038,-0.1671550639533795,-0.497477937265567,-0.190735870500755,-4.501805115687125,-0.0088267124975812,95104000,"Nutritional drink or shake, ready-to-drink, sugar free (Glucerna)",88.0,-18.24483425805875,-16.055454147091712,-18.24483425805876,-18.24483425805875,uncategorized,1.0,-18.24483425805875
-0.1970159234043665,-0.320203054146173,-0.0195795611803378,-0.0970358644539188,-1.123287932527757,-8.961714449252682,-0.0,-0.3964277312584987,-0.0840429929393951,-7.034070493261133,-0.0033100171865929,11710940,"Infant formula, NS as to form (Gerber Graduates Protect)",64.0,-18.236688019610853,-11.671480332550953,-18.236688019610863,-18.236688019610853,uncategorized,1.0,-18.236688019610853
-0.4776028855493078,-0.3391339779554906,-0.0290224366324767,-0.0242363575709694,-1.5164916135683768,-12.024939578965444,-0.0587301576052414,-0.2134449257862399,-0.0911150408405633,-3.4554396023111984,-0.000441335624879,55200040,"Waffle, fruit, frozen",296.0,-18.230597912410182,-53.96256982073419,-18.230597912410193,-18.230597912410182,uncategorized,1.0,-18.230597912410182
-0.8972251089555889,-0.4302728540089199,-0.035243210124608,-0.2308784361144966,-2.017702184433237,-10.543193469709038,-0.7730921707843803,-1.8344498936667784,-0.207425259169571,-1.2379964068139593,-0.0142330739023497,75121500,"Pepper, Serrano, raw",32.0,-18.22171206768293,-5.83094786165854,-18.221712067682933,-18.22171206768293,uncategorized,1.0,-18.22171206768293
-0.3978948103099301,-0.1067343513820576,-0.0592688890228853,-0.1398398890792484,-0.3228060194914148,-15.209852874334349,-0.0,-0.0,-0.6466258691730514,-1.2595214312742122,-0.0617580474420929,26213160,"Squid, steamed or boiled",183.0,-18.20430218150924,-33.313872992161926,-18.204302181509252,-18.20430218150924,uncategorized,1.0,-18.20430218150924
-0.4053435510046097,-0.0503815994285936,-0.006231381708987,-0.0943449735901135,-0.0006739011575186,-16.574195048885258,-0.0,-0.160027867931581,-0.5858125477198013,-0.3022190846894853,-0.0014320260835236,26158110,"Fish, white, mixed species, baked or broiled",143.0,-18.18066198219947,-25.998346634545257,-18.18066198219948,-18.18066198219947,uncategorized,1.0,-18.18066198219947
